coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-76.73095702,39.32780946",Wed Apr 01 19:31:59 +0000 2020,,,https://www.instagram.com/p/B-czjuiAsY3t8TN2W3Vri6mxHva4iTYVXvKijU0/?igshid=rrf21564q2yb,0,1245433749770317824,,,,en,"Lochearn, MD",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Are you thinking what am thinking, audio money that won't benefit the citizens of Nigeria, money that they will share among themselves including the donor, Corona is another opportunity… https://t.co/878pAzHbIA",https://twitter.com/yinkadaniel/status/1245433749770317824,Thu Dec 02 17:30:53 +0000 2010,yinkadaniel,false,"https://t.co/TRFPL9TdEz, MNIM, RCYCP.
Accountant & Linux System Administrator, 
President/ CEO Zeaglax Consulting LLC.
God Fearing, Simple, Kind, Friendly.",35,127,176,0,"Brooklyn, NY.",Yinka Daniel,yinkadaniel,120,,https://www.twitter.com/yinkadaniel,false
"-118.39287758,33.84493443",Wed Apr 01 20:04:48 +0000 2020,covid19 producerlife corona saferathome alwaysgrinding laproducer music lastudio practicingsocialdistancing IDGAF,,https://www.instagram.com/p/B-c3T6ohE-t/?igshid=10wrerga2h2nq,1,1245442007163711488,,,,en,"Redondo Beach, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing while still doing what I love to do! Make music! Stay safe out there🎶💯
#covid19 #producerlife #corona #saferathome #alwaysgrinding #laproducer #music #lastudio #practicingsocialdistancing #IDGAF… https://t.co/OpE9V7Vt7b",https://twitter.com/Savag3ontheBeat/status/1245442007163711488,Mon Jan 13 03:30:03 +0000 2020,Savag3ontheBeat,false,"LA-Based Music Producer SUBSCRIBE, LIKE & FOLLOW ✰OFFERING STUDIO TIME FOR ARTIST!✰ CLICK TO BOOK here: ↙️ ↘️↘️↘️↘️↘️",517,67,279,0,"Los Angeles, CA",Savage On the Beat,Savag3ontheBeat,280,,https://savageonthebeat.com,false
"-2.56967954,51.45859691",Wed Apr 01 18:05:02 +0000 2020,COVIDIVAS illustration illustrator corona divas covidiva coronamemes covid_19 covid lockdown quarantine spiceworld isolation coronavirus pocart,,https://www.instagram.com/p/B-cpmtepSPs/?igshid=1cm3esgm0zzli,0,1245411867318779904,,,,en,"Bristol, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","COVID-19 ADVICE GIRLS
👄🧡🦠💙👄
#COVIDIVAS
👄💜🦠❤️👄
💚🦠👄🦠🤎
👄🖤🦠🤍👄
#illustration #illustrator #corona #divas #covidiva #coronamemes #covid_19 #covid #lockdown #quarantine #spiceworld #isolation #coronavirus #pocart… https://t.co/wBZERllvpy",https://twitter.com/turningorange/status/1245411867318779904,Tue Sep 14 23:08:25 +0000 2010,turningorange,false,actress/illustrator,16398,1160,917,7,LONDON,tessie orange-turner,turningorange,6622,,http://instagram.com/turningorange,false
"78.455,17.41944444",Wed Apr 01 18:56:47 +0000 2020,ramnavmi ramlaxmanjanki veerhanuman jaibajrangbali,,https://www.instagram.com/p/B-cvhzch8gX/?igshid=agib5g3rr7of,1,1245424889080745985,,,,en,"Hyderabad, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jai Sri Ram....

lets Pray to the lord rama.  to get well soon from the corona 
 stay home stay safe!!

Happy Ram Navami to sll
#ramnavmi #ramlaxmanjanki #veerhanuman #jaibajrangbali @ Errum Manzil https://t.co/FpzjO6m12G",https://twitter.com/kiran_narahari/status/1245424889080745985,Thu Oct 13 16:57:02 +0000 2011,kiran_narahari,false,"BJP Khairthabad Constituency,
Former President at 
Bharathiya Janatha Yuva morcha,
Khairthabad Division.",74,26,121,0,"Hyderabad, India",Narahari Kiran Kumar,kiran_narahari,876,,,false
"-122.43856987,37.76442532",Wed Apr 01 18:32:20 +0000 2020,,,https://www.instagram.com/p/B-csu-gjezC/?igshid=f51pmwtjkhlo,0,1245418738599460864,,,,en,"San Francisco, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just posted a photo @ Corona Heights, San Francisco https://t.co/RQPVEs2fcZ",https://twitter.com/xianlayva/status/1245418738599460864,Wed Jul 02 19:59:28 +0000 2008,xianlayva,false,"Programs Coordinator at UCSF working on losing weight, pursuing interests in language and art, and hoping to someday work in a creative or artistic environment.",12675,822,2332,18,"San Francisco, CA, USA",Christian,xianlayva,15544,,,false
"-0.6639,51.91736",Wed Apr 01 17:30:16 +0000 2020,sunnysurani zeroostudios corona coronavirus lockdown stayhome stayathome nhs protectnhs,,https://www.instagram.com/p/B-cloNzJuCg/?igshid=1ddmuohngif3b,0,1245403120177381377,,,,en,"Leighton Buzzard, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#sunnysurani #zeroostudios #corona #coronavirus #2020 #lockdown #stayhome #stayathome #nhs #protectnhs @ Leighton Buzzard https://t.co/KrUbLtTpRM,https://twitter.com/SsunnySuraani/status/1245403120177381377,Wed Jun 10 10:06:43 +0000 2009,SsunnySuraani,false,"Director & Producer @MangooStudios
https://t.co/VbhgKigNqP
https://t.co/OVfMfI3VZf",9,454,33,5,"London, England",Ssunny Suraani,SsunnySuraani,5090,,http://www.mangoostudios.com,false
"-73.84350331,40.74593584",Wed Apr 01 20:28:21 +0000 2020,chopper2,,https://www.instagram.com/p/B-c6AlEA1-b/?igshid=yjnv4x3krpu3,2,1245447934583476224,,,,en,"Queens, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Usually I give shots of the @ustantc when I am covering the @usopen .  Sadly this is the view as officials get ready to convert it into a field hospital.  @cbsnewyork #chopper2 @ Flushing Meadows - Corona Park https://t.co/OHuzkArNtB,https://twitter.com/ChopperDanRice/status/1245447934583476224,Tue Aug 25 19:12:49 +0000 2009,ChopperDanRice,false,Afternoon chopper reporter for WCBS-TV & WNYW in NYC. Been at this for over 27 years. Also been known to hang over a sporting event or two! Opinions are mine.,3150,1429,529,37,New York City,Dan Rice,ChopperDanRice,5655,,,false
"6.97233326,4.84709972",Wed Apr 01 17:41:14 +0000 2020,Staysave callyourfriend stayhome,,https://www.instagram.com/p/B-cm4hpJot4/?igshid=1h1hu10lhl080,0,1245405879266086913,,,,en,"Port Harcourt, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The Best way to fight
Corona is to stay at home
#Staysave  #callyourfriend 
#stayhome @ Mgbuoba https://t.co/AP7GSTzq5i",https://twitter.com/Newxdude/status/1245405879266086913,Mon Feb 11 11:46:14 +0000 2013,Newxdude,false,"📡Cable/CCTV installer, photo model, Safety Officer, Event planner and CHAIRMAN/CEO BIOJUS GROUP",75,70,382,1,Port Harcourt,Ebenezer 🇳🇬🇳🇬 JAMES,Newxdude,585,,,false
"-109.579,36.1547",Wed Apr 01 17:45:15 +0000 2020,Meme WTFsigns Memes SoTrue Maine fyp fitness Love bluehairedgal Funny Mainer Meanwhile horror tictok navajo diné,,https://www.instagram.com/p/B-cnV8LBuSd/?igshid=1qqk3bk9s4ci2,0,1245406886935105537,,,,en,"Chinle, AZ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","If you cough you re going to be killed by people before corona gets you 😂
.
•
😷😂😲 #Meme #WTFsigns #Memes #SoTrue #Maine #fyp #fitness #Love #bluehairedgal #Funny #Mainer #Meanwhile #horror #tictok #navajo #diné… https://t.co/0SX0aSPXn4",https://twitter.com/CreepyHorrorGal/status/1245406886935105537,Wed Aug 04 22:54:12 +0000 2010,CreepyHorrorGal,false,#creepy #horror #gore #black #ighorror #horrorfamily #dailyhorror #lgbt #serialkiller #horrorfan #lds #video #80s #arizona #memes #halloween #bisexual,77,3084,498,170,"Chinle, AZ",✿ Creepy Horror Gal ✿,CreepyHorrorGal,39468,,http://www.facebook.com/creepyhorrorgal,false
"-77.666667,23.916667",Wed Apr 01 20:31:10 +0000 2020,Quarantine Quarantine Quarantine whatatimetobealivebahamiandrugsmugglingfilmcomingsoon OldAkoolDays TheIslands corona,,https://www.instagram.com/p/B-c6VRFBYKW/?igshid=qgmuowarqotv,0,1245448644624556032,,,,en,Bahamas,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay yall ass inside.. They Wildin round here..
#Quarantine🚨
#Quarantine 🚨
#Quarantine 🚨
.
.
#whatatimetobealivebahamiandrugsmugglingfilmcomingsoon🇧🇸🎥🎬🚤🌊🛩 #OldAkoolDays🙏💯✊🏽💪💰👑💸🙌 #TheIslands #corona @kingjames… https://t.co/Gn71IgRBeN",https://twitter.com/Berto_Archer/status/1245448644624556032,Fri Jan 15 00:54:22 +0000 2010,Berto_Archer,false,I'm just an island Boy.... #WHATATIMETOBEALIVE ✊🏽 old SKOOL Bahamian🇧🇸 Documentary,993,178,322,1,Nassau Bahamas,Robeer.Giovanni,Berto_Archer,10705,,https://robertoarcher.wixsite.com/whatatimetobealive,false
"13.73648179,51.05015845",Wed Apr 01 18:36:33 +0000 2020,,,https://www.instagram.com/p/B-ctNYKoRma/?igshid=ywnwrrcstgy7,0,1245419799351451648,,,,en,"Dresden, Germany",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When you come home from work and your girl invited Freddy to scare you for april fools but you're BFFs with Freddy... 😁♥️ 
An you realize that your love has too much time during corona-isolation: We only have a black… https://t.co/XF33nfDLCv",https://twitter.com/RonaldKOON/status/1245419799351451648,Tue Jun 16 12:58:50 +0000 2009,RonaldKOON,false,Nu Disco - Jackin House - Electronic - Producer & DJ - one half of @CYU_music,166,269,983,16,Deutschland,Ronald KOON,RonaldKOON,4013,,http://www.ronaldkoon.net,false
"-120.5,47.5",Wed Apr 01 19:32:36 +0000 2020,corona coronavirus vets4cannabis veteransforcannabis GoodSmokinAmerica weed cannanews news marijuana maryjane washingtonstate smokerslifestyle smokeweed PNWcannabis,,https://www.instagram.com/p/B-crDQaBuId/?igshid=8dzglcyiqjb4,0,1245433905286533120,,,,en,"Washington, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PSA! IM SO SORRY GUYS! 
#corona #coronavirus
.
.
.
.
#vets4cannabis #veteransforcannabis #GoodSmokinAmerica #weed #cannanews #news #marijuana #maryjane #washingtonstate #smokerslifestyle #smokeweed #PNWcannabis… https://t.co/iwHeKFcIgy",https://twitter.com/smokedawg420/status/1245433905286533120,Sat Jun 30 22:28:41 +0000 2018,smokedawg420,false,"Advocate/Talent/US Veteran
Creator and Producer of Good Smokin America!",223,48,270,0,"Washington, USA",Mempheattle Smokedawg,smokedawg420,710,,http://www.goodsmokinamerica.com,false
"-111.935,33.4219",Wed Apr 01 18:23:24 +0000 2020,covid corona socialdistancing physicaldistancing,,https://www.instagram.com/p/B-crtVAB6ym/?igshid=1eo3ncnwm8i1x,0,1245416488565198848,,,,en,"Tempe, AZ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Life of physical distancing, formerly known as social distancing. It’s amazing how the world can still look so beautiful. ❤️ Now. Where are the ducks? Hubert! 🦆#covid #corona #socialdistancing #physicaldistancing… https://t.co/iqcZpHXHqz",https://twitter.com/bakedbyjoanna/status/1245416488565198848,Sun Feb 07 06:21:54 +0000 2010,bakedbyjoanna,false,Food Stylist | Culinary Creative | Real Brain Food Creator | Health + Fitness Nut,801,679,809,56,,Joanna Meyer,bakedbyjoanna,9422,,https://www.facebook.com/BakedbyJoannaUS/videos/1819997848064715/,false
"-73.692001,40.6819",Wed Apr 01 17:17:45 +0000 2020,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORC27091209,0,1245399966639706113,,,,en,"North Valley Stream, NY",false,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Construction on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/k1pGvD1dpn,https://twitter.com/511NY/status/1245399966639706113,Thu Jun 25 17:22:38 +0000 2009,511NY,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,2644,198,236,New York State,511 New York,511NY,4573188,,http://twitter.511ny.org,false
"-73.692001,40.6819",Wed Apr 01 18:19:57 +0000 2020,SouthernStateParkway,,,0,1245415620763664386,,,,en,"North Valley Stream, NY",,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">NYRegions</a>",Cleared: Construction on #SouthernStateParkway WB at Exit 15 - North Corona Avenue,https://twitter.com/511nyLongIsland/status/1245415620763664386,Thu Jun 25 18:45:29 +0000 2009,511nyLongIsland,false,Traffic & transit updates for the Long Island area provided by New York State 511. Visit the website for more feeds.,0,1597,0,112,Long Island,511NY - Long Island,511nyLongIsland,303956,,http://twitter.511ny.org/,false
"-77.4607,38.3032",Wed Apr 01 17:44:32 +0000 2020,gaypuppy puppiesofinstagram pride kink fetish puppypack gaypuppyplay bdsmsubmissive betamale corona spring tiger,,https://www.instagram.com/p/B-cnQsDlQrh/?igshid=1knkmlavza8pr,0,1245406708597325825,,,,en,"Fredericksburg, VA",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Devil dogging it and grabbing essentials 
🐕🔥
💗🧪
💗🔐
🐕🔥
💗🧪
🔥💗
🐕🔥
💗🧪
🔥💗
squarepegtoys #gaypuppy #puppiesofinstagram #pride #kink #fetish #puppypack #gaypuppyplay #bdsmsubmissive #betamale #corona #spring #tiger @… https://t.co/3mdfkuszbU",https://twitter.com/goonbud77/status/1245406708597325825,Sun Dec 16 19:12:34 +0000 2018,goonbud77,false,new on the block.,3300,153,918,1,"Fredericksburg, VA",Pup Maxxx,goonbud77,233,,http://hypnosubmission.com,false
"11.33333334,46.50000001",Wed Apr 01 19:00:48 +0000 2020,,,https://www.instagram.com/p/B-cv_NtFo5a/?igshid=1dn7lskd3juyg,0,1245425901422206983,,,,en,"Bolzano, Trentino-South Tyrol",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",What will be the first place you‘ll visit after this Corona Crisis? I think i’ll visit the mountains again. It’s been too long! @ Südtirol https://t.co/22sx2FIFEs,https://twitter.com/kevynkurpiers/status/1245425901422206983,Tue Jan 23 20:44:40 +0000 2018,kevynkurpiers,false,"Photographer from Germany. 
Follow me on IG: https://t.co/AalB0NbDX0",2584,196,126,2,"Baden-Württemberg, Deutschland",Kevin Kurpiers,kevynkurpiers,1694,,http://kevynkurpiers.com,false
"-73.692001,40.6819",Wed Apr 01 17:18:22 +0000 2020,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORI222975110,0,1245400122676183043,,,,en,"North Valley Stream, NY",false,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Construction on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/W5zkXL6nWO,https://twitter.com/511NY/status/1245400122676183043,Thu Jun 25 17:22:38 +0000 2009,511NY,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,2644,198,236,New York State,511 New York,511NY,4573188,,http://twitter.511ny.org,false
"-77.45926676,37.59054879",Wed Apr 01 19:57:39 +0000 2020,chalkyourwalk positivevibes corona positivethinking laugh,,https://www.instagram.com/p/B-c2fx5lFpL/?igshid=a53zm46pou2o,0,1245440207383678985,,,,en,"Richmond, VA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Putting out some inspiration for the neighbors.
✨💓✨
#chalkyourwalk #positivevibes #corona #positivethinking #laugh @ Bellevue, Richmond https://t.co/2QLXT4DwZ4",https://twitter.com/fayeruz/status/1245440207383678985,Sat Nov 29 08:52:29 +0000 2008,fayeruz,false,writer & bon vivant,216,140,121,19,"Heart in LA, feet in RVA",fayeruz,fayeruz,1551,,http://www.fayeruz.com,false
"3.39583,6.45306",Wed Apr 01 18:25:05 +0000 2020,Coronavirusfreenation nomorecorona,,https://www.instagram.com/p/B-criwVBwri/?igshid=1xsn36bukmmsm,0,1245416913649401862,,,,en,"Lagos, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We decree and declare
CORONA VIRUS leave this Nation. 

Phil. 2:10
Matthew 15: 13
Psalm 91
#Coronavirusfreenation
#nomorecorona
Happy New Month. Please share
@toyinoyes. @ Lagos, Nigeria https://t.co/W1Eo7lRt7x",https://twitter.com/OyesToyin/status/1245416913649401862,Tue Sep 01 13:11:32 +0000 2015,OyesToyin,false,,34,84,79,0,,Toyin Oyes,OyesToyin,479,,,false
"55.28069465,25.22125226",Wed Apr 01 20:14:01 +0000 2020,stayhome exercise staystrong peace,,https://www.instagram.com/p/B-c4MOln62r/?igshid=tjd5rfl6idya,0,1245444326127214598,,,,en,"Dubai, United Arab Emirates",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Thanks guys for all the wishes. Together we must beat this corona #stayhome #exercise #staystrong #peace @ Blue Tower https://t.co/M244H1jQxG,https://twitter.com/djsexyspin/status/1245444326127214598,Thu Jun 12 10:32:41 +0000 2014,djsexyspin,false,"International female DJ/VDJ , Music Lover, Blogger and Yes i like to play Video-game lol now you know.",682,11653,69,11,"Dubai, United Arab Emirates",DJ Sexyspin,djsexyspin,10270,,https://audiomack.com/song/djsexyspin/risky-tunez-mixtape,false
"-118.39561,34.14453",Wed Apr 01 19:29:46 +0000 2020,quarantine lalaland lalife christmastree actorslife corona finallyhavetime,,https://www.instagram.com/p/B-czTUtpSmo/?igshid=1bq72gwriwdrb,2,1245433190682103809,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","April 1. Day 19 of Quarantine. I guess it’s finally time to take down the Christmas Tree. Sigh... are you happy now??? 😂
.
.
.
#quarantine #lalaland #lalife #christmastree🎄 #actorslife #corona #finallyhavetime… https://t.co/p1n32tFTQx",https://twitter.com/MartinThomActor/status/1245433190682103809,Tue May 24 19:30:38 +0000 2011,MartinThomActor,false,"Of all the actors working today, Martin Thompson is certainly one of them! Actor, Director, Acting Teacher. https://t.co/JBetnAxaOw",577,1379,1798,17,Los Angeles,Martin Thompson,MartinThomActor,710,,http://www.martinthompson.net,false
"-118.36366846,33.97364878",Wed Apr 01 20:08:41 +0000 2020,iparkmusic love hipe covid corona coronavirus,,https://www.instagram.com/p/B-c3ea6lMQE/?igshid=1xkfo87mphvth,1,1245442985652781056,,,,en,"Inglewood, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Try something new like learning a new language or how to play a real 🥁 🎸 use this time for elevation of your game! 2020 New Years Evolution!
#iparkmusic #love #hipe #covid #corona #coronavirus @ IPARK MUSIC CO. https://t.co/ww9MB2HFDY",https://twitter.com/IPARKMUSIC/status/1245442985652781056,Fri Jun 26 03:09:41 +0000 2009,IPARKMUSIC,false,EXECUTIVE DIRECTOR IPARK MUSIC CO. ASCAP HFA VIACOM MTV GOOGLE PLAY FREEMANTLE SPOTIFY PANDORA MUSIC MEDIA PRODUCTION LICENSING & PUBLISHING @IPARKMUSIC,11665,458,561,7,La Mirada Ca.,OOBANG,IPARKMUSIC,11416,,http://iparkmusic.com,false
"3.4,6.45",Wed Apr 01 19:51:02 +0000 2020,lockdown2020 stayhome,,https://www.instagram.com/p/B-c1TkOABlv/?igshid=k12wqbtycoz6,0,1245438544895754242,,,,en,"Lagos, Nigeria",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona tunder fire ......🤣
#lockdown2020 
#stayhome @ Lagos Island https://t.co/gvdBmI9MvG",https://twitter.com/MalexBetaboi/status/1245438544895754242,Sun Apr 30 01:30:17 +0000 2017,MalexBetaboi,false,"💥💯
🔥
donaldpublisher@gmail.com",1063,82,147,0,"Lagos, Nigeria ",MBA A NEN KWAGH GA,MalexBetaboi,751,,https://youtu.be/GtVZJrP8sRc,false
